City,School,Address,Type,Start,End,Grade,Count
札幌市立,丘珠小学校,札幌市東区丘珠町593番地3,学級閉鎖,2014/12/16,2014/12/18,６年,25
札幌市立,明園小学校,札幌市東区北19条東14丁目1-1,学級閉鎖,2014/12/16,2014/12/18,２年,24
札幌市立,本町小学校,札幌市東区本町2条7丁目1-30,学級閉鎖,2014/12/16,2014/12/18,６年,32
札幌市立,本町小学校,札幌市東区本町2条7丁目1-30,学級閉鎖,2014/12/17,2014/12/19,３年,28
札幌市立,本町小学校,札幌市東区本町2条7丁目1-30,学級閉鎖,2014/12/18,2014/12/21,５年,39
札幌市立,栄西小学校,札幌市東区北39条東4丁目1-1,学級閉鎖,2014/12/18,2014/12/21,２年,27
札幌市立,栄西小学校,札幌市東区北39条東4丁目1-1,学級閉鎖,2014/12/18,2014/12/21,６年,38
札幌市立,札苗北小学校,札幌市東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/16,2014/12/18,２年,30
札幌市立,札苗北小学校,札幌市東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/16,2014/12/18,２年,28
札幌市立,札苗北小学校,札幌市東区東苗穂9条3丁目2-3,学級閉鎖,2014/12/16,2014/12/18,３年,39
札幌市立,東光小学校,札幌市東区本町2条1丁目,学級閉鎖,2014/12/17,2014/12/19,３年,38
札幌市立,栄南小学校,札幌市東区北37条東20丁目,学級閉鎖,2014/12/17,2014/12/19,２年,27
札幌市立,栄南小学校,札幌市東区北37条東20丁目,学級閉鎖,2014/12/17,2014/12/19,４年,28
札幌市立,栄南小学校,札幌市東区北37条東20丁目,学級閉鎖,2014/12/18,2014/12/20,４年,28
札幌市立,伏古小学校,札幌市東区伏古８条,学級閉鎖,2014/12/16,2014/12/18,２年,31
札幌市立,伏古小学校,札幌市東区伏古８条,学級閉鎖,2014/12/16,2014/12/18,６年,33
札幌市立,伏古小学校,札幌市東区伏古８条,学級閉鎖,2014/12/17,2014/12/19,６年,32
札幌市立,開成小学校,札幌市東区北21条東21丁目,学級閉鎖,2014/12/17,2014/12/21,５年,33
札幌市立,伏古北小学校,札幌市東区伏古11条1丁目2-10,学級閉鎖,2014/12/17,2014/12/21,１年,26
札幌市立,伏古北小学校,札幌市東区伏古11条1丁目2-10,学級閉鎖,2014/12/17,2014/12/21,１年,25
札幌市立,白石小学校,札幌市白石区本通1丁目北4番１号,学級閉鎖,2014/12/16,2014/12/20,２年,24
札幌市立,白石小学校,札幌市白石区本通1丁目北4番１号,学級閉鎖,2014/12/16,2014/12/20,６年,34
札幌市立,白石小学校,札幌市白石区本通1丁目北4番１号,学年閉鎖,2014/12/16,2014/12/20,６年,35
札幌市立,大谷地小学校,札幌市白石区本通18丁目南1-1,学級閉鎖,2014/12/16,2014/12/18,２年,28
札幌市立,大谷地小学校,札幌市白石区本通18丁目南1-1,学級閉鎖,2014/12/16,2014/12/18,３年,29
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/16,2014/12/19,１年,26
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/16,2014/12/19,１年,26
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/16,2014/12/19,５年,30
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/17,2014/12/20,６年,39
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/17,2014/12/20,,5
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/17,2014/12/20,,7
札幌市立,南郷小学校,札幌市白石区本郷通4丁目南３番１号,学級閉鎖,2014/12/18,2014/12/21,３年,26
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/16,2014/12/18,３年,30
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/17,2014/12/19,１年,32
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/17,2014/12/19,１年,30
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/18,2014/12/20,１年,32
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/18,2014/12/20,２年,31
札幌市立,北郷小学校,札幌市白石区北郷4条5丁目１番１号,学級閉鎖,2014/12/18,2014/12/20,３年,29
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学年閉鎖,2014/12/16,2014/12/18,１年,83
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/16,2014/12/18,２年,33
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学年閉鎖,2014/12/16,2014/12/18,３年,62
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/16,2014/12/18,４年,28
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/16,2014/12/18,４年,27
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/16,2014/12/18,５年,41
札幌市立,北都小学校,札幌市白石区北郷3条11丁目,学級閉鎖,2014/12/16,2014/12/19,５年,40
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学年閉鎖,2014/12/16,2014/12/19,１年,77
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学年閉鎖,2014/12/16,2014/12/19,２年,87
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学級閉鎖,2014/12/16,2014/12/19,３年,34
札幌市立,幌東小学校,札幌市白石区菊水6条3丁目,学級閉鎖,2014/12/16,2014/12/19,４年,29
札幌市立,平和通小学校,札幌市白石区本通１５丁目北３－１,学年閉鎖,2014/12/16,2014/12/18,３年,68
札幌市立,平和通小学校,札幌市白石区本通１５丁目北３－１,学年閉鎖,2014/12/16,2014/12/18,４年,44
札幌市立,平和通小学校,札幌市白石区本通１５丁目北３－１,学級閉鎖,2014/12/16,2014/12/18,６年,22
札幌市立,南白石小学校,札幌市白石区南郷通,学年閉鎖,2014/12/16,2014/12/18,５年,38
札幌市立,菊水小学校,札幌市白石区菊水元町2条3丁目2-14,学級閉鎖,2014/12/16,2014/12/19,２年,32
札幌市立,菊水小学校,札幌市白石区菊水元町2条3丁目2-14,学級閉鎖,2014/12/17,2014/12/20,３年,38
札幌市立,川北小学校,札幌市白石区川北4条2丁目,学級閉鎖,2014/12/17,2014/12/19,３年,35
札幌市立,川北小学校,札幌市白石区川北4条2丁目,学級閉鎖,2014/12/17,2014/12/19,５年,37
札幌市立,米里小学校,札幌市白石区米里1条3丁目8-1,学級閉鎖,2014/12/16,2014/12/18,５年,33
札幌市立,米里小学校,札幌市白石区米里1条3丁目8-1,学級閉鎖,2014/12/16,2014/12/18,５年,31
札幌市立,米里小学校,札幌市白石区米里1条3丁目8-1,学級閉鎖,2014/12/16,2014/12/21,５年,33
札幌市立,米里小学校,札幌市白石区米里1条3丁目8-1,学級閉鎖,2014/12/18,2014/12/21,６年,29
札幌市立,信濃小学校,札幌市厚別区厚別中央4条3丁目,学級閉鎖,2014/12/17,2014/12/19,４年,35
札幌市立,信濃小学校,札幌市厚別区厚別中央4条3丁目,学級閉鎖,2014/12/17,2014/12/19,６年,28
札幌市立,共栄小学校札幌市厚別区厚別南2丁目21－22学級閉鎖2014/12/16(火)2014/12/19(金)１年33大谷地東小学校,札幌市厚別区大谷地東,学年閉鎖,2014/12/16,2014/12/18,２年,77
札幌市立,厚別東小学校,札幌市厚別区厚別東4条8丁目,学級閉鎖,2014/12/16,2014/12/18,２年,29
札幌市立,厚別東小学校,札幌市厚別区厚別東4条8丁目,学級閉鎖,2014/12/18,2014/12/20,２年,27
札幌市立,豊平小学校,札幌市豊平区豊平5条7丁目1-2,学年閉鎖,2014/12/16,2014/12/20,１年,64
札幌市立,豊平小学校,札幌市豊平区豊平5条7丁目1-2,学級閉鎖,2014/12/17,2014/12/21,５年,26
札幌市立,豊平小学校,札幌市豊平区豊平5条7丁目1-2,学年閉鎖,2014/12/18,2014/12/20,３年,73
札幌市立,旭小学校,札幌市豊平区水車町,学年閉鎖,2014/12/16,2014/12/18,１年,53
札幌市立,旭小学校,札幌市豊平区水車町,学年閉鎖,2014/12/16,2014/12/18,３年,39
札幌市立,旭小学校,札幌市豊平区水車町,学級閉鎖,2014/12/16,2014/12/18,４年,26
札幌市立,平岸小学校,札幌市豊平区平岸２条１４丁目１－２８,学級閉鎖,2014/12/16,2014/12/18,１年,31
札幌市立,平岸小学校,札幌市豊平区平岸２条１４丁目１－２８,学級閉鎖,2014/12/16,2014/12/18,６年,35
札幌市立,豊園小学校,札幌市豊平区美園一条,学級閉鎖,2014/12/16,2014/12/18,４年,37
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/17,2014/12/19,１年,30
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/17,2014/12/19,１年,30
札幌市立,中の島小学校,札幌市豊平区中の島2条1丁目1-22,学級閉鎖,2014/12/17,2014/12/19,２年,25
札幌市立,東山小学校,札幌市豊平区平岸4条11丁目,学級閉鎖,2014/12/16,2014/12/18,４年,33
札幌市立,東山小学校,札幌市豊平区平岸4条11丁目,学年閉鎖,2014/12/16,2014/12/18,５年,71
札幌市立,東山小学校,札幌市豊平区平岸4条11丁目,学年閉鎖,2014/12/16,2014/12/18,６年,77
札幌市立,しらかば台小学校,札幌市豊平区月寒東4条18丁目10番43号,学級閉鎖,2014/12/18,2014/12/21,４年,27
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,１年,27
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,２年,24
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学年閉鎖,2014/12/16,2014/12/18,５年,82
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,６年,33
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,6
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/16,2014/12/18,,8
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/17,2014/12/19,２年,24
札幌市立,北野台小学校,札幌市清田区北野4条5丁目4番80号,学級閉鎖,2014/12/18,2014/12/21,４年,32
札幌市立,清田緑小学校,札幌市清田区清田7条3丁目,学級閉鎖,2014/12/17,2014/12/21,２年,31
札幌市立,平岡公園小学校,札幌市清田区平岡公園東5丁目9-1,学級閉鎖,2014/12/16,2014/12/18,３年,34
札幌市立,石山東小学校,札幌市南区石山東5丁目6-1,学年閉鎖,2014/12/16,2014/12/18,３年,25
札幌市立,真駒内公園小学校,札幌市南区真駒内曙町2丁目1-1,学級閉鎖,2014/12/16,2014/12/18,３年,36
札幌市立,琴似中央小学校,札幌市西区八軒7条東1丁目,学級閉鎖,2014/12/16,2014/12/19,１年,33
札幌市立,琴似中央小学校,札幌市西区八軒7条東1丁目,学級閉鎖,2014/12/16,2014/12/19,５年,28
札幌市立,琴似中央小学校,札幌市西区八軒7条東1丁目,学級閉鎖,2014/12/16,2014/12/19,６年,30
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/16,2014/12/20,４年,34
札幌市立,発寒西小学校,札幌市西区発寒五条七丁目１－２,学級閉鎖,2014/12/18,2014/12/21,３年,33
札幌市立,八軒小学校,札幌市西区八軒4条西1丁目,学級閉鎖,2014/12/17,2014/12/19,５年,38
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/16,2014/12/18,２年,28
札幌市立,西小学校,札幌市西区発寒7条13丁目,学級閉鎖,2014/12/16,2014/12/18,２年,29
札幌市立,手稲西小学校,札幌市手稲区金山3条2丁目８番６０号,学級閉鎖,2014/12/17,2014/12/21,５年,25
札幌市立,手稲西小学校,札幌市手稲区金山3条2丁目８番６０号,学年閉鎖,2014/12/17,2014/12/21,６年,49
札幌市立,手稲北小学校,札幌市手稲区手稲山口653の2,学級閉鎖,2014/12/17,2014/12/19,１年,23
札幌市立,中央中学校,札幌市中央区北4条東3丁目1-1,学級閉鎖,2014/12/16,2014/12/19,２年,41
札幌市立,中央中学校,札幌市中央区北4条東3丁目1-1,学年閉鎖,2014/12/16,2014/12/21,２年,80
札幌市立,山鼻中学校,札幌市中央区南２３条西１３丁目１番１号,学級閉鎖,2014/12/16,2014/12/18,２年,36
札幌市立,北辰中学校,札幌市北区北18条西2丁目,学級閉鎖,2014/12/16,2014/12/18,３年,34
札幌市立,北辰中学校,札幌市北区北18条西2丁目,学級閉鎖,2014/12/17,2014/12/19,２年,33
札幌市立,北陽中学校,札幌市北区北34条西7丁目3番1号,学年閉鎖,2014/12/16,2014/12/20,１年,162
札幌市立,北陽中学校,札幌市北区北34条西7丁目3番1号,学級閉鎖,2014/12/18,2014/12/20,２年,38
札幌市立,新琴似北中学校,札幌市北区新琴似10条10丁目,学級閉鎖,2014/12/16,2014/12/18,１年,32
札幌市立,太平中学校,札幌市北区太平８条２丁目１－１,学級閉鎖,2014/12/17,2014/12/19,１年,29
札幌市立,太平中学校,札幌市北区太平８条２丁目１－１,学級閉鎖,2014/12/17,2014/12/19,１年,28
札幌市立,屯田北中学校,札幌市北区屯田9条4丁目,学級閉鎖,2014/12/16,2014/12/18,２年,38
札幌市立,屯田北中学校,札幌市北区屯田9条4丁目,学級閉鎖,2014/12/18,2014/12/21,２年,37
札幌市立,札幌中学校,札幌市東区伏古8条1丁目,学級閉鎖,2014/12/16,2014/12/18,１年,34
札幌市立,札幌中学校,札幌市東区伏古8条1丁目,学級閉鎖,2014/12/16,2014/12/18,１年,0
札幌市立,札幌中学校,札幌市東区伏古8条1丁目,学級閉鎖,2014/12/18,2014/12/21,１年,35
札幌市立,丘珠中学校,札幌市東区丘珠町674番地,学級閉鎖,2014/12/17,2014/12/19,２年,28
札幌市立,札苗北中学校,札幌市東区東苗穂10条3丁目16番20号,学級閉鎖,2014/12/16,2014/12/18,２年,36
札幌市立,札苗北中学校,札幌市東区東苗穂10条3丁目16番20号,学級閉鎖,2014/12/16,2014/12/18,３年,38
札幌市立,幌東中学校,札幌市白石区菊水6条3丁目2-51,学年閉鎖,2014/12/16,2014/12/19,１年,152
札幌市立,幌東中学校,札幌市白石区菊水6条3丁目2-51,学級閉鎖,2014/12/16,2014/12/19,２年,36
札幌市立,北白石中学校,札幌市白石区北郷６条３丁目５番１号,学級閉鎖,2014/12/17,2014/12/19,１年,33
札幌市立,北都中学校,札幌市白石区川下749番地56,学級閉鎖,2014/12/16,2014/12/18,１年,32
札幌市立,北都中学校,札幌市白石区川下749番地56,学級閉鎖,2014/12/16,2014/12/18,３年,36
札幌市立,もみじ台南中学校,札幌市厚別区もみじ台南7丁目3-1,学級閉鎖,2014/12/17,2014/12/19,３年,26
札幌市立,厚別南中学校,札幌市厚別区大谷地東,学級閉鎖,2014/12/17,2014/12/19,１年,32
札幌市立,八条中学校,札幌市豊平区豊平八条１３丁目２番１号,学級閉鎖,2014/12/16,2014/12/18,１年,29
札幌市立,八条中学校,札幌市豊平区豊平八条１３丁目２番１号,学級閉鎖,2014/12/16,2014/12/18,１年,30
札幌市立,平岸中学校,札幌市豊平区平岸一条二十一丁目,学級閉鎖,2014/12/16,2014/12/18,１年,32
札幌市立,中の島中学校,札幌市豊平区中の島2条3丁目,学級閉鎖,2014/12/16,2014/12/18,１年,33
札幌市立,平岡中学校,札幌市清田区平岡2条5丁目4番10号,学級閉鎖,2014/12/16,2014/12/18,１年,30
札幌市立,平岡中学校,札幌市清田区平岡2条5丁目4番10号,学級閉鎖,2014/12/16,2014/12/18,１年,30
札幌市立,平岡中学校,札幌市清田区平岡2条5丁目4番10号,学年閉鎖,2014/12/13,2014/12/18,２年,130
札幌市立,南が丘中学校,札幌市南区南沢2条1丁目17番1号,学級閉鎖,2014/12/18,2014/12/20,１年,29
札幌市立,八軒中学校,札幌市西区八軒八条西八丁目１－１,学級閉鎖,2014/12/16,2014/12/18,１年,31
札幌市立,西野中学校,札幌市西区西野八条,学級閉鎖,2014/12/16,2014/12/18,２年,35
札幌市立,稲陵中学校,札幌市手稲区曙7条2丁目6-50,学級閉鎖,2014/12/17,2014/12/19,２年,36
